topic_id	initial_request	topic_desc	clarification_need	facet_id	facet_desc	question_id	question	answer
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0771	I'm looking for nutrition and diet information for diabetics.	Q00001		
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0772	How can I become a diabetes educator?	Q00134	are you interested in an online site for diabetes	not exactly what i really want is a website that details how to become a diabetes educator
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0772	How can I become a diabetes educator?	Q01299	are you searching for a local educational program	i am trying to figure out what i need to do to become a diabetes educator
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0772	How can I become a diabetes educator?	Q01311	are you searching for prevention tools	no i am looking for tips on becoming a diabetic instructor
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0772	How can I become a diabetes educator?	Q01480	diabetes education regarding children or adults	both i want to become an educator
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0772	How can I become a diabetes educator?	Q02715	what are you trying to learn about diabetes	i want to know how to become a diabetes educator
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0772	How can I become a diabetes educator?	Q03086	which type of diabetes do you want to learn about	i dont know
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0772	How can I become a diabetes educator?	Q00697	are you looking for a specific web site	no i am looking for general information
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0772	How can I become a diabetes educator?	Q00799	are you looking for diet information	no i want information on how to become a diabetes educator
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0772	How can I become a diabetes educator?	Q01404	are you wanting to find a class on the education of the disease of diabetes	yes that is helpful
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0772	How can I become a diabetes educator?	Q01409	are you wanting to join a diabetes education gtoup	no i want information on how to become a diabetes educator
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0772	How can I become a diabetes educator?	Q01809	do you want help finding a medical doctor for diabetes education	no i want to become a diabetes educator
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0772	How can I become a diabetes educator?	Q01945	do you want to find some resoutces	yes if they can tell me how to become a diabetes educator
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0772	How can I become a diabetes educator?	Q03111	who you be interested in becoming a diabetes educator	yes i would but i need to know how i would go about becoming a diabetes educator
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0772	How can I become a diabetes educator?	Q01175	are you looking to take a class about diabetes	no i want to become a diabetes educator
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0772	How can I become a diabetes educator?	Q00001		
31	Find information about atari	Find information about Atari, its game consoles and games.	2	F0774	I want to read about the history of the Atari 2600 and other Atari game consoles.	Q00144	are you interested in atari 2600	yes i am
31	Find information about atari	Find information about Atari, its game consoles and games.	2	F0774	I want to read about the history of the Atari 2600 and other Atari game consoles.	Q03011	which atari game system would you like to know about	the 2600 specifically
31	Find information about atari	Find information about Atari, its game consoles and games.	2	F0774	I want to read about the history of the Atari 2600 and other Atari game consoles.	Q03772	would you like to play atari arcade games online	no history of atari 2600 and other atari consoles
31	Find information about atari	Find information about Atari, its game consoles and games.	2	F0774	I want to read about the history of the Atari 2600 and other Atari game consoles.	Q03806	would you like to see a list of atari games	no i would like to no some history about atari itself
